sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_bmasse_missing,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing,pl_bmasse_log,pl_rade_log,pl_orbper_log,pl_orbsmax_log,pl_eqt_log,sy_dist_log,st_mass_log,st_rad_log,st_teff_log
1,2,Transit,16.282493,0.113,1.85,187.5197,0.086,903.0,Unknown,4668.0,0.67,0.95,0.02,4.65,282.9734874,41.3217991,285.111,14.178,11.639,13.8433,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0473189942805592,2.849694023803207,0.10705907229340779,6.806829360392176,5.656379847412027,0.6678293725756554,0.5128236264286639,8.448700194970938
1,3,Transit,3.162697,0.043,2.57,187.5197,0.086,903.0,Unknown,5821.0,1.11,0.95,0.02,4.36,297.089959,41.3880686,703.302,14.14,12.445,13.9421,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.2725655957915476,1.4261631815139868,0.042101176018635396,6.806829360392176,6.557207241446324,0.6678293725756554,0.7466879474879752,8.669399124305569
1,3,Transit,5.370647,0.061,2.47,187.5197,0.086,903.0,Unknown,5821.0,1.11,0.95,0.02,4.36,297.089959,41.3880686,703.302,14.14,12.445,13.9421,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.244154593958768,1.8517010342849158,0.05921185963184609,6.806829360392176,6.557207241446324,0.6678293725756554,0.7466879474879752,8.669399124305569
1,3,Transit,11.32972,0.1,1.44,187.5197,0.086,903.0,Unknown,5821.0,1.11,0.95,0.02,4.36,297.089959,41.3880686,703.302,14.14,12.445,13.9421,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8919980393051105,2.512012608078176,0.09531017980432487,6.806829360392176,6.557207241446324,0.6678293725756554,0.7466879474879752,8.669399124305569
1,2,Transit,14.400974,0.117,2.53,187.5197,0.086,903.0,Unknown,5812.0,1.24,0.95,0.02,4.27,285.347162,41.761845,686.723,13.977,12.481,13.8745,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.2612978709452054,2.7344307541728385,0.11064652008706366,6.806829360392176,6.533386140582579,0.6678293725756554,0.8064758658669484,8.66785206770135
1,2,Transit,25.660593,0.173,1.79,187.5197,0.086,903.0,Unknown,5812.0,1.24,0.95,0.02,4.27,285.347162,41.761845,686.723,13.977,12.481,13.8745,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0260415958332743,3.2831865575639547,0.1595645696713384,6.806829360392176,6.533386140582579,0.6678293725756554,0.8064758658669484,8.66785206770135
1,2,Transit,2.75564,0.032,1.51,187.5197,0.086,903.0,Unknown,4321.0,0.55,0.95,0.02,4.74,285.2866912,41.8609357,159.72,13.779,10.833,13.4947,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9202827531436926,1.3232587101070659,0.03149866705937099,6.806829360392176,5.079663720506679,0.6678293725756554,0.4382549309311553,8.371473537066832
1,2,Transit,20.306546,0.122,1.64,187.5197,0.086,903.0,Unknown,4321.0,0.55,0.95,0.02,4.74,285.2866912,41.8609357,159.72,13.779,10.833,13.4947,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9707789171582248,3.0590143494447113,0.11511280710050457,6.806829360392176,5.079663720506679,0.6678293725756554,0.4382549309311553,8.371473537066832
1,3,Transit,7.781987,0.078,1.2,187.5197,0.086,903.0,Unknown,5764.0,1.19,0.95,0.02,4.31,291.6346564,41.8338415,594.447,13.507,12.001,13.4609,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.7884573603642702,2.172702691837815,0.07510747248680541,6.806829360392176,6.389312383994914,0.6678293725756554,0.7839015438284094,8.65956043270316
1,3,Transit,13.137471,0.111,1.77,187.5197,0.086,903.0,Unknown,5764.0,1.19,0.95,0.02,4.31,291.6346564,41.8338415,594.447,13.507,12.001,13.4609,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0188473201992472,2.648828790158084,0.10526051065749295,6.806829360392176,6.389312383994914,0.6678293725756554,0.7839015438284094,8.65956043270316
1,3,Transit,23.44281,0.163,1.19,187.5197,0.086,903.0,Unknown,5764.0,1.19,0.95,0.02,4.31,291.6346564,41.8338415,594.447,13.507,12.001,13.4609,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.7839015438284094,3.196336103144306,0.1510028735365274,6.806829360392176,6.389312383994914,0.6678293725756554,0.7839015438284094,8.65956043270316
1,3,Transit,1.611865,0.029,1.57,187.5197,0.086,903.0,Unknown,5920.0,1.59,0.95,0.02,4.13,290.0305195,42.1660555,875.519,13.164,11.805,13.1671,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9439058989071284,0.9600645255455682,0.028587456851912555,6.806829360392176,6.7759583812512725,0.6678293725756554,0.9516578757114464,8.686260632531775
1,3,Transit,3.071571,0.044,1.5,187.5197,0.086,903.0,Unknown,5920.0,1.59,0.95,0.02,4.13,290.0305195,42.1660555,875.519,13.164,11.805,13.1671,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9162907318741551,1.40402892006356,0.04305948946044697,6.806829360392176,6.7759583812512725,0.6678293725756554,0.9516578757114464,8.686260632531775
1,3,Transit,5.868075,0.068,3.31,187.5197,0.086,903.0,Unknown,5920.0,1.59,0.95,0.02,4.13,290.0305195,42.1660555,875.519,13.164,11.805,13.1671,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.4609379041156565,1.926883863185272,0.0657877405380031,6.806829360392176,6.7759583812512725,0.6678293725756554,0.9516578757114464,8.686260632531775
1,4,Transit,4.22864,0.054,1.63,187.5197,0.086,903.0,Unknown,6092.0,1.31,0.95,0.02,4.26,293.8901979,42.5279413,775.328,13.561,12.21,13.5376,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9669838461896731,1.654151206020108,0.05259245011917058,6.806829360392176,6.654575111291388,0.6678293725756554,0.8372475245337022,8.714895850248494
1,4,Transit,7.466623,0.079,1.39,187.5197,0.086,903.0,Unknown,6092.0,1.31,0.95,0.02,4.26,293.8901979,42.5279413,775.328,13.561,12.21,13.5376,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8712933659434193,2.1361317278627663,0.07603468627599762,6.806829360392176,6.654575111291388,0.6678293725756554,0.8372475245337022,8.714895850248494
1,4,Transit,11.131786,0.103,1.2,187.5197,0.086,903.0,Unknown,6092.0,1.31,0.95,0.02,4.26,293.8901979,42.5279413,775.328,13.561,12.21,13.5376,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.7884573603642702,2.4958289503697384,0.09803374027136541,6.806829360392176,6.654575111291388,0.6678293725756554,0.8372475245337022,8.714895850248494
1,4,Transit,16.259458,0.132,1.48,187.5197,0.086,903.0,Unknown,6092.0,1.31,0.95,0.02,4.26,293.8901979,42.5279413,775.328,13.561,12.21,13.5376,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9082585601768908,2.8483602830764787,0.1239859797809912,6.806829360392176,6.654575111291388,0.6678293725756554,0.8372475245337022,8.714895850248494
1,2,Transit,16.087845,0.122,2.26,187.5197,0.086,903.0,Unknown,5513.0,0.94,0.95,0.02,4.47,291.1694567,42.6407281,576.946,14.132,12.362,13.9517,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.1817271953786161,2.8383673920437618,0.11511280710050457,6.806829360392176,6.3594804387023975,0.6678293725756554,0.6626879730752367,8.615045591583742
1,2,Transit,41.749882,0.231,3.1,187.5197,0.086,903.0,Unknown,5513.0,0.94,0.95,0.02,4.47,291.1694567,42.6407281,576.946,14.132,12.362,13.9517,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.410986973710262,3.7553664351450418,0.20782684720231648,6.806829360392176,6.3594804387023975,0.6678293725756554,0.6626879730752367,8.615045591583742
2,1,Transit,2.7858212,0.0434,1.639,7.5,0.0,2015.0,Unknown,6305.0,1.9,1.41,-0.03,4.46,287.3619673,38.7141384,108.522,8.25,6.945,8.12832,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1400661634962708,0.970400057521187,1.3312628250475134,0.0424846116061553,7.60887062919126,4.696125442318202,0.8796267475025635,1.0647107369924282,8.749256840105007
1,2,Transit,2.453234,0.032,2.94,187.5197,0.086,903.0,Unknown,4559.0,0.65,0.95,0.02,4.66,292.5034196,43.0832188,232.75,14.126,11.313,13.8043,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3711807233098425,1.2393111832707573,0.03149866705937099,6.806829360392176,5.4542521681687965,0.6678293725756554,0.5007752879124893,8.425077902508432
1,2,Transit,7.972513,0.07,3.62,187.5197,0.086,903.0,Unknown,4559.0,0.65,0.95,0.02,4.66,292.5034196,43.0832188,232.75,14.126,11.313,13.8043,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.5303947050936475,2.1941657929101277,0.06765864847381481,6.806829360392176,5.4542521681687965,0.6678293725756554,0.5007752879124893,8.425077902508432
1,2,Transit,4.138575,0.048,1.26,187.5197,0.086,903.0,Unknown,5123.0,0.82,0.95,0.02,4.55,285.4391183,43.1685051,309.353,13.448,11.447,13.2732,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8153648132841945,1.6367758036756086,0.046883585898850416,6.806829360392176,5.737710359318499,0.6678293725756554,0.598836501088704,8.541690663016626
1,2,Transit,6.04045,0.062,1.29,187.5197,0.086,903.0,Unknown,5123.0,0.82,0.95,0.02,4.55,285.4391183,43.1685051,309.353,13.448,11.447,13.2732,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8285518175661483,1.9516720885816712,0.06015392281974709,6.806829360392176,5.737710359318499,0.6678293725756554,0.598836501088704,8.541690663016626
1,2,Transit,16.257582,0.133,1.09,187.5197,0.086,903.0,Unknown,5852.0,1.46,0.95,0.02,4.18,287.6208165,43.1416239,687.194,13.129,11.62,12.9872,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.7371640659767197,2.848251583141499,0.12486898204586927,6.806829360392176,6.5340707749295595,0.6678293725756554,0.9001613499442714,8.67470962929122
1,2,Transit,31.805174,0.207,2.74,187.5197,0.086,903.0,Unknown,5852.0,1.46,0.95,0.02,4.18,287.6208165,43.1416239,687.194,13.129,11.62,12.9872,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3190856114264407,3.490586246852276,0.18813794211539445,6.806829360392176,6.5340707749295595,0.6678293725756554,0.9001613499442714,8.67470962929122
1,2,Transit,2.46236,0.036,1.62,187.5197,0.086,903.0,Unknown,5696.0,1.2,0.95,0.02,4.31,290.8241931,44.6472832,634.939,13.705,12.122,13.6023,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9631743177730056,1.2419504374830161,0.03536714383729131,6.806829360392176,6.455102646790591,0.6678293725756554,0.7884573603642702,8.647694999480395
1,2,Transit,4.822962,0.057,2.34,187.5197,0.086,903.0,Unknown,5696.0,1.2,0.95,0.02,4.31,290.8241931,44.6472832,634.939,13.705,12.122,13.6023,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.205970806988609,1.7618090669879056,0.055434706888100586,6.806829360392176,6.455102646790591,0.6678293725756554,0.7884573603642702,8.647694999480395
1,2,Transit,15.660544,0.13,2.61,187.5197,0.086,903.0,Unknown,6169.0,1.35,0.95,0.02,4.25,284.7548499,44.95605,1208.44,14.057,12.607,13.9058,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.2837077723447896,2.8130432892668216,0.12221763272424921,6.806829360392176,7.097912721543866,0.6678293725756554,0.8544153281560676,8.727454116899434
1,2,Transit,28.7798,0.194,2.13,187.5197,0.086,903.0,Unknown,6169.0,1.35,0.95,0.02,4.25,284.7548499,44.95605,1208.44,14.057,12.607,13.9058,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.1410330045520618,3.3938303113165884,0.17730901497041035,6.806829360392176,7.097912721543866,0.6678293725756554,0.8544153281560676,8.727454116899434
1,4,Transit,9.360672,0.084,1.62,187.5197,0.086,903.0,Unknown,5739.0,1.03,0.95,0.02,4.36,294.9735313,45.2136867,485.997,13.678,11.996,13.5549,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9631743177730056,2.3380170995925673,0.08065790301745447,6.806829360392176,6.188257962899345,0.6678293725756554,0.708035793053696,8.655214489313613
1,4,Transit,14.667108,0.113,1.77,187.5197,0.086,903.0,Unknown,5739.0,1.03,0.95,0.02,4.36,294.9735313,45.2136867,485.997,13.678,11.996,13.5549,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0188473201992472,2.751563482857942,0.10705907229340779,6.806829360392176,6.188257962899345,0.6678293725756554,0.708035793053696,8.655214489313613
1,4,Transit,30.864423,0.185,2.39,187.5197,0.086,903.0,Unknown,5739.0,1.03,0.95,0.02,4.36,294.9735313,45.2136867,485.997,13.678,11.996,13.5549,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.220829921392359,3.461490120960699,0.1697427745870945,6.806829360392176,6.188257962899345,0.6678293725756554,0.708035793053696,8.655214489313613
1,4,Transit,68.16101,0.314,1.75,187.5197,0.086,903.0,Unknown,5739.0,1.03,0.95,0.02,4.36,294.9735313,45.2136867,485.997,13.678,11.996,13.5549,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0116009116784799,4.236437264525691,0.27307592006241876,6.806829360392176,6.188257962899345,0.6678293725756554,0.708035793053696,8.655214489313613
1,2,Transit,7.693641,0.079,2.35,187.5197,0.086,903.0,Unknown,6091.0,1.26,0.95,0.02,4.28,293.7280695,46.1291139,1187.47,14.054,12.621,13.9607,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.208960345836975,2.1625918388683867,0.07603468627599762,6.806829360392176,7.08042204458011,0.6678293725756554,0.8153648132841945,8.714731714015052
1,2,Transit,17.406669,0.136,3.04,187.5197,0.086,903.0,Unknown,6091.0,1.26,0.95,0.02,4.28,293.7280695,46.1291139,1187.47,14.054,12.621,13.9607,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3962446919730587,2.9127130445995553,0.1275133202989596,6.806829360392176,7.08042204458011,0.6678293725756554,0.8153648132841945,8.714731714015052
1,3,Transit,5.374943,0.065,2.23,187.5197,0.086,903.0,Unknown,6171.0,1.8,0.95,0.02,4.03,293.0377331,46.2775223,1104.64,13.155,12.103,13.1207,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.172482137234565,1.8523751498280467,0.06297479916138844,6.806829360392176,7.008179631809018,0.6678293725756554,1.0296194171811581,8.72777821348305
1,3,Transit,8.586004,0.089,1.85,187.5197,0.086,903.0,Unknown,6171.0,1.8,0.95,0.02,4.03,293.0377331,46.2775223,1104.64,13.155,12.103,13.1207,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0473189942805592,2.2603041180125456,0.08525984395082342,6.806829360392176,7.008179631809018,0.6678293725756554,1.0296194171811581,8.72777821348305
1,3,Transit,3.88689525,0.1159,1.32,187.5197,0.086,903.0,Unknown,6341.0,1.76,1.37,0.09,4.08,293.0377331,46.2775223,1104.64,13.155,12.103,13.1207,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.8415671856782186,1.5865571836404542,0.10966125420951849,6.806829360392176,7.008179631809018,0.8628899551470398,1.0152306797290584,8.754949455098293
1,3,Transit,3.619337,0.046,1.48,187.5197,0.086,903.0,Unknown,5502.0,1.06,0.95,0.02,4.39,295.4128785,46.2665801,656.38,14.035,12.311,13.9069,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9082585601768908,1.5302511883020988,0.044973365642731154,6.806829360392176,6.488262237889329,0.6678293725756554,0.7227059828014898,8.613048677059759
1,3,Transit,44.699576,0.248,3.14,187.5197,0.086,903.0,Unknown,5502.0,1.06,0.95,0.02,4.39,295.4128785,46.2665801,656.38,14.035,12.311,13.9069,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.420695787837223,3.8220890199577755,0.22154226994723591,6.806829360392176,6.488262237889329,0.6678293725756554,0.7227059828014898,8.613048677059759
1,3,Transit,124.5244647,0.1159,2.66,187.5197,0.086,903.0,Unknown,5542.0,1.02,1.01,0.31,4.42,295.4128785,46.2665801,656.38,14.035,12.311,13.9069,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.297463147413275,4.832500677422531,0.10966125420951849,6.806829360392176,6.488262237889329,0.6981347220709844,0.7030975114131134,8.620291149419804
1,3,Transit,4.585512,0.057,2.95,187.5197,0.086,903.0,Unknown,5786.0,1.49,0.95,0.02,4.16,288.7389481,46.7625929,787.07,13.823,12.389,13.7179,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3737155789130306,1.7201761024464741,0.055434706888100586,6.806829360392176,6.669586918399817,0.6678293725756554,0.9122827104766162,8.663369301573839
1,3,Transit,22.714613,0.165,3.58,187.5197,0.086,903.0,Unknown,5786.0,1.49,0.95,0.02,4.16,288.7389481,46.7625929,787.07,13.823,12.389,13.7179,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.5216989981260935,3.1660914404108134,0.1527210870176639,6.806829360392176,6.669586918399817,0.6678293725756554,0.9122827104766162,8.663369301573839
1,3,Transit,47.903645,0.272,2.81,187.5197,0.086,903.0,Unknown,5786.0,1.49,0.95,0.02,4.16,288.7389481,46.7625929,787.07,13.823,12.389,13.7179,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3376291891386096,3.8898519335801685,0.24059046491793043,6.806829360392176,6.669586918399817,0.6678293725756554,0.9122827104766162,8.663369301573839
1,1,Transit,289.863876,0.812,2.1,9.1,0.72,279.0,Unknown,5596.0,0.87,0.86,-0.255,4.46,289.2172051,47.8841427,194.642,11.751,10.152,11.6444,0,0,0,0,0,0,0,0,0,1,0,0,0,2.312535423847214,1.1314021114911006,5.672855377659536,0.5944312076207876,5.634789603169249,5.276286458477214,0.6205764877251099,0.6259384308664953,8.62998601889136
1,4,Transit,4.159807,0.046,0.81,187.5197,0.086,903.0,Unknown,4632.0,0.67,0.95,0.02,4.65,291.5060432,46.8956262,171.109,13.049,10.55,12.8566,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.5933268452777344,1.6408991756931828,0.044973365642731154,6.806829360392176,5.1481279970273714,0.6678293725756554,0.5128236264286639,8.440959885416648
1,4,Transit,9.034199,0.076,1.57,187.5197,0.086,903.0,Unknown,4632.0,0.67,0.95,0.02,4.65,291.5060432,46.8956262,171.109,13.049,10.55,12.8566,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9439058989071284,2.3059991584346626,0.07325046173959267,6.806829360392176,5.1481279970273714,0.6678293725756554,0.5128236264286639,8.440959885416648
1,4,Transit,28.122397,0.163,0.98,187.5197,0.086,903.0,Unknown,4632.0,0.67,0.95,0.02,4.65,291.5060432,46.8956262,171.109,13.049,10.55,12.8566,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.6830968447064438,3.371507534501267,0.1510028735365274,6.806829360392176,5.1481279970273714,0.6678293725756554,0.5128236264286639,8.440959885416648
1,4,Transit,45.902733,0.226,1.33,187.5197,0.086,903.0,Unknown,4632.0,0.67,0.95,0.02,4.65,291.5060432,46.8956262,171.109,13.049,10.55,12.8566,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8458682675776092,3.8480759466755416,0.20375683751401966,6.806829360392176,5.1481279970273714,0.6678293725756554,0.5128236264286639,8.440959885416648
1,4,Transit,2.795906,0.037,1.71,187.5197,0.086,903.0,Unknown,5243.0,0.82,0.95,0.02,4.54,296.6547477,46.8352242,385.231,13.97,11.9,13.7486,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9969486348916096,1.333923117532751,0.03633192924739028,6.806829360392176,5.95643563606353,0.6678293725756554,0.598836501088704,8.56483984488359
1,4,Transit,5.690586,0.059,2.93,187.5197,0.086,903.0,Unknown,5243.0,0.82,0.95,0.02,4.54,296.6547477,46.8352242,385.231,13.97,11.9,13.7486,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3686394258811698,1.9007014637270765,0.05732506661926941,6.806829360392176,5.95643563606353,0.6678293725756554,0.598836501088704,8.56483984488359
1,4,Transit,10.04156,0.087,2.73,187.5197,0.086,903.0,Unknown,5243.0,0.82,0.95,0.02,4.54,296.6547477,46.8352242,385.231,13.97,11.9,13.7486,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.3164082336557241,2.4016663352142564,0.08342160813907239,6.806829360392176,5.95643563606353,0.6678293725756554,0.598836501088704,8.56483984488359
1,4,Transit,18.369917,0.13,2.63,187.5197,0.086,903.0,Unknown,5243.0,0.82,0.95,0.02,4.54,296.6547477,46.8352242,385.231,13.97,11.9,13.7486,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.2892326482767593,2.963721192432956,0.12221763272424921,6.806829360392176,5.95643563606353,0.6678293725756554,0.598836501088704,8.56483984488359
1,3,Transit,3.936981,0.048,3.16,187.5197,0.086,903.0,Unknown,5433.0,0.87,0.95,0.02,4.55,287.9060885,46.9377479,758.854,15.407,13.235,15.0603,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.425515074273172,1.5967540107783338,0.046883585898850416,6.806829360392176,6.633126309562639,0.6678293725756554,0.6259384308664953,8.600430789986293
1,3,Transit,10.08881,0.091,4.64,187.5197,0.086,903.0,Unknown,5433.0,0.87,0.95,0.02,4.55,287.9060885,46.9377479,758.854,15.407,13.235,15.0603,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.7298840655099674,2.4059364917274357,0.08709470685093376,6.806829360392176,6.633126309562639,0.6678293725756554,0.6259384308664953,8.600430789986293
1,3,Transit,28.081912,0.18,3.69,187.5197,0.086,903.0,Unknown,5433.0,0.87,0.95,0.02,4.55,287.9060885,46.9377479,758.854,15.407,13.235,15.0603,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.5454325824581878,3.370116400160026,0.16551443847757338,6.806829360392176,6.633126309562639,0.6678293725756554,0.6259384308664953,8.600430789986293
1,4,Transit,7.38449,0.1159,2.99,7.4,0.078,903.0,Unknown,5551.0,1.72,1.12,0.02,4.46,298.3183909,47.2794824,1859.71,15.69,13.633,15.3951,0,0,0,1,0,1,0,0,1,1,0,0,0,2.128231705849268,1.3837912309017721,2.1263835705273526,0.10966125420951849,6.806829360392176,7.528713414300646,0.7514160886839212,1.000631880307906,8.62191350218664
1,4,Transit,9.84564,0.1159,3.44,5.1,0.15,903.0,Unknown,5551.0,1.72,1.12,0.02,4.46,298.3183909,47.2794824,1859.71,15.69,13.633,15.3951,0,0,0,1,0,1,0,0,1,1,0,0,0,1.8082887711792655,1.4906543764441333,2.383763155907834,0.10966125420951849,6.806829360392176,7.528713414300646,0.7514160886839212,1.000631880307906,8.62191350218664
1,4,Transit,14.78869,0.1159,5.24,8.0,0.037,903.0,Unknown,5551.0,1.72,1.12,0.02,4.46,298.3183909,47.2794824,1859.71,15.69,13.633,15.3951,0,0,0,1,0,1,0,0,1,1,0,0,0,2.1972245773362196,1.8309801823813363,2.7592938609246525,0.10966125420951849,6.806829360392176,7.528713414300646,0.7514160886839212,1.000631880307906,8.62191350218664
1,4,Transit,19.72567,0.1159,4.6,4.8,0.051,903.0,Unknown,5551.0,1.72,1.12,0.02,4.46,298.3183909,47.2794824,1859.71,15.69,13.633,15.3951,0,0,0,1,0,1,0,0,1,1,0,0,0,1.7578579175523736,1.7227665977411035,3.031373028604969,0.10966125420951849,6.806829360392176,7.528713414300646,0.7514160886839212,1.000631880307906,8.62191350218664
1,4,Transit,3.132924,0.038,1.39,187.5197,0.086,903.0,Unknown,5018.0,0.68,0.95,0.02,4.64,290.9342679,47.3575414,782.088,15.801,13.703,15.6358,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8712933659434193,1.4189851467807992,0.037295784743696894,6.806829360392176,6.663245077926036,0.6678293725756554,0.5187937934151675,8.520985989654934
1,4,Transit,5.925003,0.058,3.12,187.5197,0.086,903.0,Unknown,5018.0,0.68,0.95,0.02,4.64,290.9342679,47.3575414,782.088,15.801,13.703,15.6358,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.415853163361435,1.9351384852863047,0.05638033343610764,6.806829360392176,6.663245077926036,0.6678293725756554,0.5187937934151675,8.520985989654934
1,4,Transit,11.349393,0.089,2.3,187.5197,0.086,903.0,Unknown,5018.0,0.68,0.95,0.02,4.64,290.9342679,47.3575414,782.088,15.801,13.703,15.6358,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.1939224684724346,2.5136069120685245,0.08525984395082342,6.806829360392176,6.663245077926036,0.6678293725756554,0.5187937934151675,8.520985989654934
1,4,Transit,18.643577,0.124,1.97,187.5197,0.086,903.0,Unknown,5018.0,0.68,0.95,0.02,4.64,290.9342679,47.3575414,782.088,15.801,13.703,15.6358,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0885619528146082,2.977750414652545,0.11689375147149933,6.806829360392176,6.663245077926036,0.6678293725756554,0.5187937934151675,8.520985989654934
